Tipe,No,Nama,Alamat,Kota,Provinsi,Latitude,Longitude,Harga,Kategori_old,Hidden Gem,Transportasi,Deskripsi,Jam Buka,Jam Tutup,Hari Operasional,Fasilitas,Fitur_CBF,Kategori_Harga,Fitur_CBF_clean_old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gambar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rating_Destinasi,,Kategori,Fitur_CBF_clean
Destinasi,11,Museum di Tengah Kebun,"Jl. Kemang Timur No.66, Bangka, Mampang Prapatan",Jakarta Selatan,DKI Jakarta,-6267278,106824042,0,Wisata Sejarah,Ya,"Kendaraan Pribadi, Taksi Daring","Kapsul waktu nan sepi, hijau, dan amat sangat eksklusif. Menyimpan 4.000 pusaka seni dunia milik kolektor pribadi di sebuah rumah berarsitektur Joglo dengan taman rimbun. Keunikan utamanya terletak pada koleksi arca raksasa serta larangan berfoto di dalam galeri untuk merawat kesakralan.",09:00,15:00,Sabtu - Minggu (sesi 2 kloter),Tidak tersedia,"Wisata Sejarah Wisata Sejarah Kapsul waktu nan sepi, hijau, dan amat sangat eksklusif. Menyimpan 4.000 pusaka seni dunia milik kolektor pribadi di sebuah rumah berarsitektur Joglo dengan taman rimbun. Keunikan utamanya terletak pada koleksi arca raksasa serta larangan berfoto di dalam galeri untuk merawat kesakralan. Jakarta Selatan Ya Kendaraan Pribadi, Taksi Daring",Gratis,wisata sejarah wisata sejarah kapsul waktu sepi hijau amat eksklusif menyimpan pusaka seni dunia milik kolektor pribadi sebuah rumah berarsitektur joglo taman rimbun keunikan utamanya terletak koleksi arca raksasa larangan berfoto galeri merawat kesakralan jakarta selatan kendaraan pribadi taksi daring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse4.mm.bing.net/th/id/OIP.Ph_HXHxpXZFhTI1PpxH4fwHaEc?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Sejarah,wisata sejarah kapsul waktu sepi hijau amat eksklusif menyimpan pusaka seni dunia milik kolektor pribadi sebuah rumah berarsitektur joglo taman rimbun keunikan utamanya terletak koleksi arca raksasa larangan berfoto galeri merawat kesakralan jakarta selatan kendaraan pribadi taksi daring
Destinasi,12,Hauwke's Auto Gallery,"Jl. Puri Mutiara VI No.18B, Cipete, Cilandak",Jakarta Selatan,DKI Jakarta,-6276919,106813356,0,Wisata Sejarah,Ya,"Kendaraan Pribadi, Taksi Daring","Bernuansa persis seperti jalanan kota klasik Amerika era 1950-an. Sangat magis dengan pajangan lebih dari 50 mobil antik Eropa dan Amerika. Keunikannya adalah replika pompa bensin kuno, mobil limosin asli milik Presiden Soekarno, dan bar diner retro untuk fotografi pre-wedding.",09:00,17:00,Setiap Hari,Tidak tersedia,"Wisata Sejarah Wisata Sejarah Bernuansa persis seperti jalanan kota klasik Amerika era 1950-an. Sangat magis dengan pajangan lebih dari 50 mobil antik Eropa dan Amerika. Keunikannya adalah replika pompa bensin kuno, mobil limosin asli milik Presiden Soekarno, dan bar diner retro untuk fotografi pre-wedding. Jakarta Selatan Ya Kendaraan Pribadi, Taksi Daring",Gratis,wisata sejarah wisata sejarah bernuansa persis jalanan kota klasik amerika era magis pajangan mobil antik eropa amerika keunikannya replika pompa bensin kuno mobil limosin asli milik presiden soekarno bar diner retro fotografi pre wedding jakarta selatan kendaraan pribadi taksi daring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse4.mm.bing.net/th/id/OIP.Exl-Zqj98N63VGm1RPjgKgAAAA?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Sejarah,wisata sejarah bernuansa persis jalanan kota klasik amerika era magis pajangan mobil antik eropa amerika keunikannya replika pompa bensin kuno mobil limosin asli milik presiden soekarno bar diner retro fotografi pre wedding jakarta selatan kendaraan pribadi taksi daring
Destinasi,13,Museum Prasasti,"Jl. Tanah Abang I No.1, Petojo Selatan, Gambir",Jakarta Pusat,DKI Jakarta,-6171935,106818740,5000,Wisata Sejarah,Ya,"TransJakarta (Halte Monas), KRL (Juanda)","Bekas makam elit Belanda dengan nuansa gotik yang teduh, sepi, namun sedikit magis (melancholic beauty). Keunikannya terletak pada pahatan patung marmer ""bidadari menangis"", nisan para pahlawan dan pesohor kolonial, serta kereta jenazah kereta kuda berukir kayu yang menyeramkan.",09:00,15:00,Selasa - Minggu,Tidak tersedia,"Wisata Sejarah Wisata Sejarah Bekas makam elit Belanda dengan nuansa gotik yang teduh, sepi, namun sedikit magis (melancholic beauty). Keunikannya terletak pada pahatan patung marmer ""bidadari menangis"", nisan para pahlawan dan pesohor kolonial, serta kereta jenazah kereta kuda berukir kayu yang menyeramkan. Jakarta Pusat Ya TransJakarta (Halte Monas), KRL (Juanda)",Murah,wisata sejarah wisata sejarah bekas makam elit belanda nuansa gotik teduh sepi sedikit magis melancholic beauty keunikannya terletak pahatan patung marmer bidadari menangis nisan pahlawan pesohor kolonial kereta jenazah kereta kuda berukir kayu menyeramkan jakarta pusat transjakarta halte monas krl juanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse4.mm.bing.net/th/id/OIP.PlHr4C9nrauCXZrmnDd3ogHaE6?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Sejarah,wisata sejarah bekas makam elit belanda nuansa gotik teduh sepi sedikit magis melancholic beauty keunikannya terletak pahatan patung marmer bidadari menangis nisan pahlawan pesohor kolonial kereta jenazah kereta kuda berukir kayu menyeramkan jakarta pusat transjakarta halte monas krl juanda
Destinasi,14,Gedung Candra Naya,"Jl. Gajah Mada No.188, Glodok, Taman Sari",Jakarta Barat,DKI Jakarta,-6147181,106815187,0,Wisata Sejarah,Ya,TransJakarta (Halte Glodok),Paradoks arsitektural yang menakjubkan. Sebuah rumah bergaya Tionghoa abad 18 dengan atap melengkung ala dinasti yang dipertahankan di tengah himpitan gedung apartemen pencakar langit. Memiliki ukiran naga kayu dan halaman batu alam yang tenang memecah bisingnya jalanan Gajah Mada.,08:00,17:00,Setiap Hari,Tidak tersedia,Wisata Sejarah Wisata Sejarah Paradoks arsitektural yang menakjubkan. Sebuah rumah bergaya Tionghoa abad 18 dengan atap melengkung ala dinasti yang dipertahankan di tengah himpitan gedung apartemen pencakar langit. Memiliki ukiran naga kayu dan halaman batu alam yang tenang memecah bisingnya jalanan Gajah Mada. Jakarta Barat Ya TransJakarta (Halte Glodok),Gratis,wisata sejarah wisata sejarah paradoks arsitektural menakjubkan sebuah rumah bergaya tionghoa abad atap melengkung ala dinasti dipertahankan tengah himpitan gedung apartemen pencakar langit ukiran naga kayu halaman batu alam tenang memecah bisingnya jalanan gajah mada jakarta barat transjakarta halte glodok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://asset.kompas.com/crops/WzSkT6jg2gdowl8q688NYWZcCkU=/0x0:780x390/780x390/data/photo/2017/01/25/022000720170123-113540780x390.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Sejarah,wisata sejarah paradoks arsitektural menakjubkan sebuah rumah bergaya tionghoa abad atap melengkung ala dinasti dipertahankan tengah himpitan gedung apartemen pencakar langit ukiran naga kayu halaman batu alam tenang memecah bisingnya jalanan gajah mada jakarta barat transjakarta halte glodok
Destinasi,15,Cemara 6 Art Gallery,"Jl. HOS. Cokroaminoto No.9-11, Menteng",Jakarta Pusat,DKI Jakarta,-6188120,106829195,35000,Wisata Budaya,Ya,"KRL (Stasiun Gondangdia), Kendaraan Pribadi","Kombinasi galeri seni rupa modern dan kafe dengan suasana rumahan Menteng klasik yang teduh. Diinisiasi oleh intelektual Toeti Heraty, menyajikan koleksi pelukis maestro seperti Affandi dan Salim. Pengunjung dapat menikmati sajian teh atau kopi di area serambi sembari menelaah karya seni.",10:00,17:00,Setiap Hari,Tidak tersedia,"Wisata Budaya Wisata Budaya Kombinasi galeri seni rupa modern dan kafe dengan suasana rumahan Menteng klasik yang teduh. Diinisiasi oleh intelektual Toeti Heraty, menyajikan koleksi pelukis maestro seperti Affandi dan Salim. Pengunjung dapat menikmati sajian teh atau kopi di area serambi sembari menelaah karya seni. Jakarta Pusat Ya KRL (Stasiun Gondangdia), Kendaraan Pribadi",Sedang,wisata budaya wisata budaya kombinasi galeri seni rupa modern kafe suasana rumahan menteng klasik teduh diinisiasi intelektual toeti heraty menyajikan koleksi pelukis maestro affandi salim pengunjung menikmati sajian teh kopi area serambi sembari menelaah karya seni jakarta pusat krl stasiun gondangdia kendaraan pribadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse1.mm.bing.net/th/id/OIP.fOdSbeQeNk62K8opymdWZwHaE8?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Budaya,wisata budaya kombinasi galeri seni rupa modern kafe suasana rumahan menteng klasik teduh diinisiasi intelektual toeti heraty menyajikan koleksi pelukis maestro affandi salim pengunjung menikmati sajian teh kopi area serambi sembari menelaah karya seni jakarta pusat krl stasiun gondangdia kendaraan pribadi
Destinasi,16,Setu Babakan,"Srengseng Sawah, Jagakarsa",Jakarta Selatan,DKI Jakarta,-6340941,106823974,0,Desa Wisata,Tidak,"KRL (Stasiun Lenteng Agung), TransJakarta","Desa budaya komunal yang sangat hidup di tepian danau resapan. Nuansa asri kampung tradisional Betawi kental terasa dengan deretan rumah kebaya. Menu andalannya adalah kerak telor otentik yang dimasak menggunakan tungku arang, bir pletok hangat, serta soto betawi kuah santan di pesisir danau.",07:00,17:00,Setiap Hari,Tidak tersedia,"Desa Wisata Desa Wisata Desa budaya komunal yang sangat hidup di tepian danau resapan. Nuansa asri kampung tradisional Betawi kental terasa dengan deretan rumah kebaya. Menu andalannya adalah kerak telor otentik yang dimasak menggunakan tungku arang, bir pletok hangat, serta soto betawi kuah santan di pesisir danau. Jakarta Selatan Tidak KRL (Stasiun Lenteng Agung), TransJakarta",Gratis,desa wisata desa wisata desa budaya komunal hidup tepian danau resapan nuansa asri kampung tradisional betawi kental terasa deretan rumah kebaya menu andalannya kerak telor otentik dimasak menggunakan tungku arang bir pletok hangat soto betawi kuah santan pesisir danau jakarta selatan krl stasiun lenteng agung transjakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://javaprivatetour.com/wp-content/uploads/2023/11/Setu-Babakan-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Desa Wisata,desa wisata komunal hidup tepian danau resapan nuansa asri kampung tradisional betawi kental terasa deretan rumah kebaya menu andalannya kerak telor otentik dimasak menggunakan tungku arang bir pletok hangat soto betawi kuah santan pesisir danau jakarta selatan krl stasiun lenteng agung transjakarta
Destinasi,17,Taman Margasatwa Ragunan,"Jl. Harsono RM No.1, Ragunan, Pasar Minggu",Jakarta Selatan,DKI Jakarta,-6306216,106818544,4000,Wisata Alam,Tidak,"TransJakarta (Halte Ragunan), JakCard","Paru-paru kota berusia 160 tahun lebih yang meredam teriknya matahari Jakarta berkat tajuk pepohonan kanopi raksasa. Menawarkan atmosfer ekologis yang segar untuk lari pagi, piknik beralaskan tikar, edukasi satwa terlengkap, dan wahana pusat primata Schmutzer yang rimbun alami.",07:00,16:00,Selasa - Minggu,Tidak tersedia,"Wisata Alam Wisata Alam Paru-paru kota berusia 160 tahun lebih yang meredam teriknya matahari Jakarta berkat tajuk pepohonan kanopi raksasa. Menawarkan atmosfer ekologis yang segar untuk lari pagi, piknik beralaskan tikar, edukasi satwa terlengkap, dan wahana pusat primata Schmutzer yang rimbun alami. Jakarta Selatan Tidak TransJakarta (Halte Ragunan), JakCard",Murah,wisata alam wisata alam paru paru kota berusia tahun meredam teriknya matahari jakarta berkat tajuk pepohonan kanopi raksasa menawarkan atmosfer ekologis segar lari pagi piknik beralaskan tikar edukasi satwa terlengkap wahana pusat primata schmutzer rimbun alami jakarta selatan transjakarta halte ragunan jakcard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse3.mm.bing.net/th/id/OIP.UMo1rVXnV--P1P7QWv5o8AHaD6?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Alam,wisata alam paru paru kota berusia tahun meredam teriknya matahari jakarta berkat tajuk pepohonan kanopi raksasa menawarkan atmosfer ekologis segar lari pagi piknik beralaskan tikar edukasi satwa terlengkap wahana pusat primata schmutzer rimbun alami jakarta selatan transjakarta halte ragunan jakcard
Destinasi,18,Masjid Istiqlal,"Jl. Taman Wijaya Kusuma, Ps. Baru, Sawah Besar",Jakarta Pusat,DKI Jakarta,-6169835,106830951,0,Wisata Religi,Tidak,"TransJakarta (Halte Juanda), KRL (Juanda)",Memancarkan spiritualitas dalam kemegahan struktur marmer dan pilar baja tahan karat yang kolosal. Desain terbuka tanpa dinding membuat aliran angin sejuk menyelimuti jamaah. Keunikannya terletak pada satu kubah utama raksasa dan statusnya sebagai simbol kebanggaan toleransi arsitektural di Asia Tenggara.,04:00,21:00,Setiap Hari,Tidak tersedia,"Wisata Religi Wisata Religi Memancarkan spiritualitas dalam kemegahan struktur marmer dan pilar baja tahan karat yang kolosal. Desain terbuka tanpa dinding membuat aliran angin sejuk menyelimuti jamaah. Keunikannya terletak pada satu kubah utama raksasa dan statusnya sebagai simbol kebanggaan toleransi arsitektural di Asia Tenggara. Jakarta Pusat Tidak TransJakarta (Halte Juanda), KRL (Juanda)",Gratis,wisata religi wisata religi memancarkan spiritualitas kemegahan struktur marmer pilar baja tahan karat kolosal desain terbuka tanpa dinding membuat aliran angin sejuk menyelimuti jamaah keunikannya terletak satu kubah utama raksasa statusnya simbol kebanggaan toleransi arsitektural asia tenggara jakarta pusat transjakarta halte juanda krl juanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse4.mm.bing.net/th/id/OIP.5U4bs-kPJdVdjKoToIIRmQHaDt?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Religi,wisata religi memancarkan spiritualitas kemegahan struktur marmer pilar baja tahan karat kolosal desain terbuka tanpa dinding membuat aliran angin sejuk menyelimuti jamaah keunikannya terletak satu kubah utama raksasa statusnya simbol kebanggaan toleransi arsitektural asia tenggara jakarta pusat transjakarta halte juanda krl juanda
Destinasi,19,Gereja Katedral Jakarta,"Jl. Katedral No.7, Ps. Baru, Sawah Besar",Jakarta Pusat,DKI Jakarta,-6169014,106833300,0,Wisata Religi,Tidak,"TransJakarta (Halte Juanda), KRL (Juanda)","Sangat dramatis dengan nuansa gereja Eropa Barat. Interior dipenuhi cahaya temaram dari jendela kaca patri bergambar kronologi suci dan langit-langit berukir kayu tinggi. Memiliki tiga menara besi tajam yang ikonis, serta museum relikui sejarah misi Katolik di bagian balkon atasnya.",06:00,20:00,Setiap Hari,Tidak tersedia,"Wisata Religi Wisata Religi Sangat dramatis dengan nuansa gereja Eropa Barat. Interior dipenuhi cahaya temaram dari jendela kaca patri bergambar kronologi suci dan langit-langit berukir kayu tinggi. Memiliki tiga menara besi tajam yang ikonis, serta museum relikui sejarah misi Katolik di bagian balkon atasnya. Jakarta Pusat Tidak TransJakarta (Halte Juanda), KRL (Juanda)",Gratis,wisata religi wisata religi dramatis nuansa gereja eropa barat interior dipenuhi cahaya temaram jendela kaca patri bergambar kronologi suci langit langit berukir kayu tinggi tiga menara besi tajam ikonis museum relikui sejarah misi katolik bagian balkon atasnya jakarta pusat transjakarta halte juanda krl juanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://c.inilah.com/2022/12/1220_071852_a5f9_inilah.com_-1024x683.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Religi,wisata religi dramatis nuansa gereja eropa barat interior dipenuhi cahaya temaram jendela kaca patri bergambar kronologi suci langit langit berukir kayu tinggi tiga menara besi tajam ikonis museum relikui sejarah misi katolik bagian balkon atasnya jakarta pusat transjakarta halte juanda krl juanda
Destinasi,20,Situ Lembang,"Jl. Lembang, Menteng",Jakarta Pusat,DKI Jakarta,-6197523,106834673,0,Wisata Alam,Ya,"KRL (Stasiun Cikini/Sudirman), Taksi Daring","Danau artifisial kuno yang terapit oleh rumah-rumah menteng bernilai miliaran rupiah. Merupakan oase meditasi, sangat sunyi dari deru mesin kendaraan. Wisatawan kerap berkunjung hanya untuk duduk membaca buku, memancing rekreasional, atau menikmati mekarnya bunga teratai di pagi berkabut.",06:00,18:00,Setiap Hari,Tidak tersedia,"Wisata Alam Wisata Alam Danau artifisial kuno yang terapit oleh rumah-rumah menteng bernilai miliaran rupiah. Merupakan oase meditasi, sangat sunyi dari deru mesin kendaraan. Wisatawan kerap berkunjung hanya untuk duduk membaca buku, memancing rekreasional, atau menikmati mekarnya bunga teratai di pagi berkabut. Jakarta Pusat Ya KRL (Stasiun Cikini/Sudirman), Taksi Daring",Gratis,wisata alam wisata alam danau artifisial kuno terapit rumah rumah menteng bernilai miliaran rupiah oase meditasi sunyi deru mesin kendaraan wisatawan kerap berkunjung duduk membaca buku memancing rekreasional menikmati mekarnya bunga teratai pagi berkabut jakarta pusat krl stasiun cikini sudirman taksi daring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://asset-2.tstatic.net/travel/foto/bank/images/taman-situ-lembang.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Alam,wisata alam danau artifisial kuno terapit rumah rumah menteng bernilai miliaran rupiah oase meditasi sunyi deru mesin kendaraan wisatawan kerap berkunjung duduk membaca buku memancing rekreasional menikmati mekarnya bunga teratai pagi berkabut jakarta pusat krl stasiun cikini sudirman taksi daring
Destinasi,21,Tebet Eco Park,"Jl. Tebet Barat Raya, Tebet",Jakarta Selatan,DKI Jakarta,-6236924,106852886,0,Wisata Alam,Tidak,"KRL (Stasiun Cawang), TransJakarta","Ruang publik progresif berdesain ekologi mutakhir. Suasana asri dan penuh interaksi komunal urban. Ikon absolutnya adalah jembatan estetis Infinity Link Bridge berkelir oranye, koridor lahan basah untuk observasi hidrologi, serta titik-titik bersantai estetik yang digandrungi kaum pekerja remote.",06:00,20:00,Setiap Hari,Tidak tersedia,"Wisata Alam Wisata Alam Ruang publik progresif berdesain ekologi mutakhir. Suasana asri dan penuh interaksi komunal urban. Ikon absolutnya adalah jembatan estetis Infinity Link Bridge berkelir oranye, koridor lahan basah untuk observasi hidrologi, serta titik-titik bersantai estetik yang digandrungi kaum pekerja remote. Jakarta Selatan Tidak KRL (Stasiun Cawang), TransJakarta",Gratis,wisata alam wisata alam ruang publik progresif berdesain ekologi mutakhir suasana asri penuh interaksi komunal urban ikon absolutnya jembatan estetis infinity link bridge berkelir oranye koridor lahan basah observasi hidrologi titik titik bersantai estetik digandrungi kaum pekerja remote jakarta selatan krl stasiun cawang transjakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse3.mm.bing.net/th/id/OIP.f5mIQI2J5jWUC58iVTpUTwHaEK?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Alam,wisata alam ruang publik progresif berdesain ekologi mutakhir suasana asri penuh interaksi komunal urban ikon absolutnya jembatan estetis infinity link bridge berkelir oranye koridor lahan basah observasi hidrologi titik titik bersantai estetik digandrungi kaum pekerja remote jakarta selatan krl stasiun cawang transjakarta
Destinasi,22,Hutan Mangrove Pantai Indah Kapuk (PIK),"Jl. Katamaran Indah 1, Kapuk Muara, Penjaringan",Jakarta Utara,DKI Jakarta,-6105970,106737059,30000,Wisata Alam,Tidak,"TransJakarta, Kendaraan Pribadi",Surga hijau di tepi muara yang didominasi akar napas pohon bakau berlumpur. Suasana menenangkan khas habitat muara dengan embusan angin pesisir. Wisatawan gemar menyewa kano air atau berburu komposisi foto landscape di sepanjang lintasan jembatan titian kayu bambu meliuk.,08:00,17:30,Setiap Hari,Tidak tersedia,"Wisata Alam Wisata Alam Surga hijau di tepi muara yang didominasi akar napas pohon bakau berlumpur. Suasana menenangkan khas habitat muara dengan embusan angin pesisir. Wisatawan gemar menyewa kano air atau berburu komposisi foto landscape di sepanjang lintasan jembatan titian kayu bambu meliuk. Jakarta Utara Tidak TransJakarta, Kendaraan Pribadi",Sedang,wisata alam wisata alam surga hijau tepi muara didominasi akar napas pohon bakau berlumpur suasana menenangkan khas habitat muara embusan angin pesisir wisatawan gemar menyewa kano air berburu komposisi foto landscape sepanjang lintasan jembatan titian kayu bambu meliuk jakarta utara transjakarta kendaraan pribadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse1.mm.bing.net/th/id/OIP.1Pyq-X6Ve3mc_C49K9djaQHaFF?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Alam,wisata alam surga hijau tepi muara didominasi akar napas pohon bakau berlumpur suasana menenangkan khas habitat muara embusan angin pesisir wisatawan gemar menyewa kano air berburu komposisi foto landscape sepanjang lintasan jembatan titian kayu bambu meliuk jakarta utara transjakarta kendaraan pribadi
Destinasi,23,Satriamandala Museum,"Jl. Gatot Subroto No.14, Kuningan Barat, Mampang",Jakarta Selatan,DKI Jakarta,-6231540,106819008,5000,Wisata Sejarah,Tidak,TransJakarta (Halte Gatot Subroto),"Museum bernuansa heroisme militer yang mengedepankan displai fisik seperti alutsista, meriam, jet tempur, dan persenjataan masa pra-kemerdekaan. Keunikan utamanya adalah letak kafe Kampoeng Djoeang rahasia di halaman belakang yang memutar lagu nostalgia sembari menyajikan camilan lokal.",08:00,21:00,Selasa - Minggu,Tidak tersedia,"Wisata Sejarah Wisata Sejarah Museum bernuansa heroisme militer yang mengedepankan displai fisik seperti alutsista, meriam, jet tempur, dan persenjataan masa pra-kemerdekaan. Keunikan utamanya adalah letak kafe Kampoeng Djoeang rahasia di halaman belakang yang memutar lagu nostalgia sembari menyajikan camilan lokal. Jakarta Selatan Tidak TransJakarta (Halte Gatot Subroto)",Murah,wisata sejarah wisata sejarah museum bernuansa heroisme militer mengedepankan displai fisik alutsista meriam jet tempur persenjataan masa pra kemerdekaan keunikan utamanya letak kafe kampoeng djoeang rahasia halaman belakang memutar lagu nostalgia sembari menyajikan camilan lokal jakarta selatan transjakarta halte gatot subroto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse1.mm.bing.net/th/id/OIP.2qqNQsakyL2U9WIMzqN_WQHaE8?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Sejarah,wisata sejarah museum bernuansa heroisme militer mengedepankan displai fisik alutsista meriam jet tempur persenjataan masa pra kemerdekaan keunikan utamanya letak kafe kampoeng djoeang rahasia halaman belakang memutar lagu nostalgia sembari menyajikan camilan lokal jakarta selatan transjakarta halte gatot subroto
Destinasi,24,Museum Wayang,"Jl. Pintu Besar Utara No.27, Kota Tua",Jakarta Barat,DKI Jakarta,-6134683,106812289,50000,Wisata Budaya,Tidak,"KRL (Jakarta Kota), TransJakarta (Halte Kota)","Membawa pengunjung pada suasana pedesaan Jawa klasik lewat lantunan pelan musik gamelan di dalam gedung kolonial. Menyajikan ratusan koleksi boneka wayang ukir dari penjuru nusantara, wayang rumput, serta pergelaran hidup wayang kulit di akhir pekan oleh dalang tersohor.",09:00,15:30,Selasa - Minggu,Tidak tersedia,"Wisata Budaya Wisata Budaya Membawa pengunjung pada suasana pedesaan Jawa klasik lewat lantunan pelan musik gamelan di dalam gedung kolonial. Menyajikan ratusan koleksi boneka wayang ukir dari penjuru nusantara, wayang rumput, serta pergelaran hidup wayang kulit di akhir pekan oleh dalang tersohor. Jakarta Barat Tidak KRL (Jakarta Kota), TransJakarta (Halte Kota)",Sedang,wisata budaya wisata budaya membawa pengunjung suasana pedesaan jawa klasik lewat lantunan pelan musik gamelan gedung kolonial menyajikan ratusan koleksi boneka wayang ukir penjuru nusantara wayang rumput pergelaran hidup wayang kulit akhir pekan dalang tersohor jakarta barat krl jakarta kota transjakarta halte kota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse4.mm.bing.net/th/id/OIP.jSf25NyLUjfQkqV1jD0VPgHaD5?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Wisata Budaya,wisata budaya membawa pengunjung suasana pedesaan jawa klasik lewat lantunan pelan musik gamelan gedung kolonial menyajikan ratusan koleksi boneka wayang ukir penjuru nusantara wayang rumput pergelaran hidup wayang kulit akhir pekan dalang tersohor jakarta barat krl jakarta kota transjakarta halte kota
